GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1400000US36047119000,36047119000,"Census Tract 1190, Kings County, New York",33424,7082
1400000US36047119200,36047119200,"Census Tract 1192, Kings County, New York",30043,13710
1400000US36047119400,36047119400,"Census Tract 1194, Kings County, New York",24940,18485
1400000US36047119600,36047119600,"Census Tract 1196, Kings County, New York",28261,7760
1400000US36047119800,36047119800,"Census Tract 1198, Kings County, New York",37441,6555
1400000US36047120000,36047120000,"Census Tract 1200, Kings County, New York",31563,10543
1400000US36047120200,36047120200,"Census Tract 1202, Kings County, New York",48125,17143
1400000US36047120800,36047120800,"Census Tract 1208, Kings County, New York",32246,5938
1400000US36047121000,36047121000,"Census Tract 1210, Kings County, New York",15290,7085
1400000US36047121400,36047121400,"Census Tract 1214, Kings County, New York",17123,2222
1400000US36047122000,36047122000,"Census Tract 1220, Kings County, New York",43214,7817
1400000US36047123700,36047123700,"Census Tract 1237, Kings County, New York",29366,4658
1400000US36047150200,36047150200,"Census Tract 1502, Kings County, New York",95610,12670
1400000US36047152200,36047152200,"Census Tract 1522, Kings County, New York",85833,12834
1400000US36047990100,36047990100,"Census Tract 9901, Kings County, New York",-,**
